key,id,summary,status,issuetype,creator_name,assignee_name,created,updated,project_name,project_id,priority_name,priority_id,project_due_date,issue_url,today,days_old,year_updated,month_updated,year_created,month_created,last_updated_days,project_due_date_days,velocity,velocity_hours,velocity_days,target_end_date,bussiness_lead,planning_rank,portfolio_rank
DEVOPS-89,45716,Create route53 read-only endpoint,Done,Task,Leah.Laux,Former user,2019-04-03 09:59:01.730000-06:00,2020-02-13 09:24:13.209000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-89,2025-05-23 07:53:35.029974-06:00,2241,2020,2,2019,4,1925,-7349,316,7584.419855277777,316,,Unknown,,
DEVOPS-265,53458,Updating primary URL for entercomdigitalservices website,Done,Task,Amy Van Hook,Former user,2020-01-13 16:32:16.159000-07:00,2020-01-27 15:29:05.624000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-265,2025-05-23 07:53:35.039217-06:00,1956,2020,1,2020,1,1942,-7332,13,334.94707361111114,13,,Unknown,,
DEVOPS-192,50288,Set up QA w/ desired tools for quality testing,Done,Story,Leah.Laux,Former user,2019-09-18 13:24:58.998000-06:00,2019-12-16 12:30:13.386000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-192,2025-05-23 07:53:35.048286-06:00,2073,2019,12,2019,9,1984,-7290,89,2136.0873300000003,89,,Unknown,,
DEVOPS-236,52604,Upgraded Zoom account for Drew Cuthbertson,Done,Task,Drew Cuthbertson,Former user,2019-12-11 14:16:12.182000-07:00,2019-12-16 12:27:08.610000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-236,2025-05-23 07:53:35.057858-06:00,1989,2019,12,2019,12,1984,-7290,4,118.18234111111111,4,,Unknown,,
DEVOPS-90,45720,Move from Cloudfront to Fastly (Dev on 4/10/19),Done,Task,Leah.Laux,Former user,2019-04-03 10:44:40.689000-06:00,2019-12-05 08:51:36.460000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-90,2025-05-23 07:53:35.066754-06:00,2241,2019,12,2019,4,1995,-7279,245,5903.115491944445,245,,Unknown,,
DEVOPS-198,50756,Bot Traffic Reports,Done,Task,Leah.Laux,Former user,2019-10-07 16:12:42.837000-06:00,2019-12-05 08:50:56.707000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-198,2025-05-23 07:53:35.076130-06:00,2054,2019,12,2019,10,1995,-7279,58,1409.637186111111,58,,Unknown,,
DEVOPS-80,45493,AWS access needed for Eventful 2.0 deployment to cbslegacy,Done,Task,Michael Zandstra,Former user,2019-03-27 16:46:52.156000-06:00,2019-12-05 08:49:35.725000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-80,2025-05-23 07:53:35.085746-06:00,2248,2019,12,2019,3,1995,-7279,252,6065.045435833333,252,,Unknown,,
DEVOPS-109,46233,Level 1 Support - added to appropriate alert notifications,Done,Task,Amy Van Hook,Former user,2019-04-18 15:51:32.906000-06:00,2019-12-05 08:47:05.586000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-109,2025-05-23 07:53:35.096993-06:00,2226,2019,12,2019,4,1995,-7279,230,5537.925744444445,230,,Unknown,,
DEVOPS-226,52335,Splunk Access for Prod Ops,Done,Task,Amy Van Hook,Former user,2019-12-03 08:42:31.983000-07:00,2019-12-05 08:45:36.857000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-226,2025-05-23 07:53:35.107601-06:00,1997,2019,12,2019,12,1995,-7279,2,48.05135388888889,2,,Unknown,,
DEVOPS-197,50616,Need new certs to replace expired certs for eventful.com,Done,Task,Former user,Former user,2019-10-02 11:01:33.434000-06:00,2019-11-20 18:12:29.835000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-197,2025-05-23 07:53:35.118576-06:00,2059,2019,11,2019,10,2010,-7265,49,1184.182333611111,49,,Unknown,,
DEVOPS-211,51806,Set up Zone Record for kcbsradio.com,Done,Task,Amy Van Hook,Former user,2019-11-12 18:03:18.873000-07:00,2019-11-20 17:53:49.555000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-211,2025-05-23 07:53:35.128482-06:00,2018,2019,11,2019,11,2010,-7265,7,191.84185611111113,7,,Unknown,,
DEVOPS-215,51918,Identify source IP of Drupal webform exploit,Done,Story,Ben Bonora,Former user,2019-11-15 17:04:23.917000-07:00,2019-11-15 17:15:44.650000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-215,2025-05-23 07:53:35.138621-06:00,2015,2019,11,2019,11,2015,-7260,0,0.1890925,0,,Unknown,,
DEVOPS-179,49613,Setup SMS alerts for failed aborted Jenkins jobs,Done,Task,Ben Bonora,Former user,2019-08-20 11:22:09.454000-06:00,2019-10-25 12:54:30.202000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-179,2025-05-23 07:53:35.149260-06:00,2102,2019,10,2019,8,2036,-7238,66,1585.5390966666666,66,,Unknown,,
DEVOPS-191,50242,AWS account for console access to CBSLEGACY,Will Not Do,Task,Fabio Anselmo,Former user,2019-09-17 10:04:32.058000-06:00,2019-09-17 13:33:34.852000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-191,2025-05-23 07:53:35.158596-06:00,2074,2019,9,2019,9,2074,-7200,0,3.4841094444444445,0,,Unknown,,
DEVOPS-78,45439,"Request for VPN, AWS access, and Zoom account",Done,Story,Sue-Mun.Huang@entercom.com,Former user,2019-03-26 16:25:41.647000-06:00,2019-08-15 08:29:40.755000-06:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-78,2025-05-23 07:53:35.168104-06:00,2249,2019,8,2019,3,2107,-7167,141,3400.0664188888886,141,,Unknown,,
DEVOPS-155,48316,Create email and configure for contest: openingact@radio.com,Done,Task,Amy Van Hook,Former user,2019-07-03 20:03:04.401000-06:00,2019-08-15 06:22:02.550000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-155,2025-05-23 07:53:35.177888-06:00,2150,2019,8,2019,7,2108,-7167,42,1018.3161525,42,,Unknown,,
DEVOPS-176,49417,Setup NPM account access for Spire team,Done,Story,Michael Zandstra,Former user,2019-08-13 09:09:15.883000-06:00,2019-08-15 06:20:06.264000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-176,2025-05-23 07:53:35.187084-06:00,2109,2019,8,2019,8,2108,-7167,1,45.180661388888886,1,,Unknown,,
DEVOPS-173,49331,Access to AWS Work Mail for Jon Redick,Done,Task,Amy Van Hook,Former user,2019-08-08 11:55:18.908000-06:00,2019-08-15 06:19:48.724000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-173,2025-05-23 07:53:35.196547-06:00,2114,2019,8,2019,8,2108,-7167,6,162.40828222222223,6,,Unknown,,
DEVOPS-164,49118,AWS VPN Access,Done,Task,Andy Drake,Former user,2019-07-29 15:34:58.397000-06:00,2019-08-09 12:05:50.237000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-164,2025-05-23 07:53:35.206647-06:00,2124,2019,8,2019,7,2113,-7161,10,260.51439999999997,10,,Unknown,,
DEVOPS-165,49171,KAMP-HD3: Set up Domains for new site launch,Done,Task,Amy Van Hook,Former user,2019-08-01 09:49:59.917000-06:00,2019-08-05 14:10:10.067000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-165,2025-05-23 07:53:35.215945-06:00,2121,2019,8,2019,8,2117,-7157,4,100.33615277777778,4,,Unknown,,
DEVOPS-105,46228,Request: Low Bit Rate Over the Air Streams ,Will Not Do,Task,Amy Van Hook,Former user,2019-04-18 15:30:05.950000-06:00,2019-07-29 07:39:34.822000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-105,2025-05-23 07:53:35.225505-06:00,2226,2019,7,2019,4,2125,-7150,101,2440.15802,101,,Unknown,,
DEVOPS-126,46907,Core team needs ability to deploy to development and staging environments,Done,Story,Jon West,Former user,2019-05-14 14:22:41.930000-06:00,2019-07-29 07:38:57.963000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-126,2025-05-23 07:53:35.235027-06:00,2200,2019,7,2019,5,2125,-7150,75,1817.2711202777778,75,,Unknown,,
DEVOPS-163,49094,S3 Bucket creation for new Frequency Site: KAMPHD3 (TIMELY),Done,Task,Amy Van Hook,Former user,2019-07-26 12:35:26.591000-06:00,2019-07-29 07:37:40.576000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-163,2025-05-23 07:53:35.244433-06:00,2127,2019,7,2019,7,2125,-7150,2,67.03721805555556,2,,Unknown,,
DEVOPS-103,46226,Health Check of Triton Console: Stream Activity and Metadata,Done,Task,Amy Van Hook,Former user,2019-04-18 15:24:51.460000-06:00,2019-07-29 07:36:46.871000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-103,2025-05-23 07:53:35.253963-06:00,2226,2019,7,2019,4,2125,-7150,101,2440.198725277778,101,,Unknown,,
DEVOPS-97,46055,Add iam:ListPolicies permission to Jenkins,Done,Task,Jon West,Former user,2019-04-12 12:00:42.792000-06:00,2019-07-09 13:05:50.388000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-97,2025-05-23 07:53:35.263048-06:00,2232,2019,7,2019,4,2144,-7130,88,2113.0854433333334,88,,Unknown,,
DEVOPS-151,48099,Zoom account access request,Done,Story,Former user,Former user,2019-06-24 11:56:03.861000-06:00,2019-07-08 15:16:36.914000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-151,2025-05-23 07:53:35.272259-06:00,2159,2019,7,2019,6,2145,-7129,14,339.34251472222223,14,,Unknown,,
DEVOPS-156,48333,Make https://www.radio.com/ads.txt accessable in EU,Done,Task,John Pacino,Former user,2019-07-08 10:45:58.316000-06:00,2019-07-08 15:03:18.284000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-156,2025-05-23 07:53:35.281266-06:00,2145,2019,7,2019,7,2145,-7129,0,4.28888,0,,Unknown,,
DEVOPS-81,45552,List of subdomains from each stations zone record,Will Not Do,Task,Leah.Laux,Former user,2019-03-28 15:27:43.459000-06:00,2019-06-05 09:31:23.903000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-81,2025-05-23 07:53:35.291001-06:00,2247,2019,6,2019,3,2178,-7096,68,1650.0612344444444,68,,Unknown,,
DEVOPS-111,46235,IsMyStreamUp - Stream Guys Monitoring Alerts,Done,Task,Amy Van Hook,Former user,2019-04-18 15:55:54.299000-06:00,2019-05-31 10:03:09.916000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-111,2025-05-23 07:53:35.301171-06:00,2226,2019,5,2019,4,2183,-7091,42,1026.1210047222223,42,,Unknown,,
DEVOPS-96,46021,Move images to radio image directory,Done,Task,Leah.Laux,Former user,2019-04-10 17:54:49.947000-06:00,2019-05-15 17:49:32.102000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-96,2025-05-23 07:53:35.310357-06:00,2234,2019,5,2019,4,2199,-7075,34,839.9117097222222,34,,Unknown,,
DEVOPS-79,45475,SHF - nginx redirects for WRNL-AM and KMPS-AM,Done,Task,Leah.Laux,Former user,2019-03-27 15:23:15.542000-06:00,2019-04-16 09:32:03.702000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-79,2025-05-23 07:53:35.319403-06:00,2248,2019,4,2019,3,2228,-7046,19,474.1467111111111,19,,Unknown,,
DEVOPS-92,45781,https://wcco.radio.com/ is not redirecting to wccoradio.radio.com,Done,Task,Amy Van Hook,Former user,2019-04-04 17:56:08.671000-06:00,2019-04-08 11:32:08.816000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-92,2025-05-23 07:53:35.328692-06:00,2240,2019,4,2019,4,2236,-7038,3,89.60004027777778,3,,Unknown,,
DEVOPS-93,45782,https://foxsportsrichmond.radio.com/ is not redirecting to https://thefanrichmond.radio.com,Done,Task,Amy Van Hook,Former user,2019-04-04 18:23:25.073000-06:00,2019-04-08 11:32:03.245000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-93,2025-05-23 07:53:35.338364-06:00,2240,2019,4,2019,4,2236,-7038,3,89.14393666666668,3,,Unknown,,
DEVOPS-91,45765,wbbmnewsradio.com not pointing to the correct A record (still) - domain issue?,Done,Task,Tony Senes,Former user,2019-04-04 11:29:38.380000-06:00,2019-04-08 09:22:03.512000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-91,2025-05-23 07:53:35.348704-06:00,2240,2019,4,2019,4,2236,-7038,3,93.87364777777778,3,,Unknown,,
DEVOPS-73,45179,Set up domain for jimrome.com (needed before their AWS migration begins),Done,Task,Leah.Laux,Former user,2019-03-19 19:02:36.567000-06:00,2019-04-03 11:02:38.976000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-73,2025-05-23 07:53:35.358652-06:00,2256,2019,4,2019,3,2241,-7033,14,352.0006691666667,14,,Unknown,,
DEVOPS-69,45018,Grant VPN Access to Ops Team,Done,Task,Leah.Laux,Former user,2019-03-14 11:57:47.980000-06:00,2019-03-15 16:04:07.678000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-69,2025-05-23 07:53:35.367684-06:00,2261,2019,3,2019,3,2260,-7014,1,28.105471666666666,1,,Unknown,,
DEVOPS-39,44022,QA Needs VPN Access to AWS,Done,Task,Harold Wilson,Former user,2019-02-20 14:59:16.074000-07:00,2019-02-21 08:14:53.399000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-39,2025-05-23 07:53:35.376983-06:00,2283,2019,2,2019,2,2282,-6992,0,17.260368055555556,0,,Unknown,,
DEVOPS-30,43788,Radium Beanstalk Environment Variable Updates,Done,Story,Sue-Mun Huang,Former user,2019-02-11 10:31:48.451000-07:00,2019-02-11 11:25:33.953000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-30,2025-05-23 07:53:35.386403-06:00,2292,2019,2,2019,2,2292,-6982,0,0.8959727777777777,0,,Unknown,,
DEVOPS-22,43619,Grant 'Core-Services' role to Tribal Scale individuals,Done,Task,Jon West,Former user,2019-02-05 10:36:49.003000-07:00,2019-02-06 13:56:12.441000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-22,2025-05-23 07:53:35.396142-06:00,2298,2019,2,2019,2,2297,-6977,1,27.32317722222222,1,,Unknown,,
DEVOPS-24,43632,Move Radium View items in Jenkins into Core-Services so the role applies to them.,Done,Task,Chad,Former user,2019-02-05 14:08:05.115000-07:00,2019-02-06 13:40:53.054000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-24,2025-05-23 07:53:35.408134-06:00,2298,2019,2,2019,2,2297,-6977,0,23.54664972222222,0,,Unknown,,
DEVOPS-4,43009,Can we please get an access key and secret for S3? (Chromecast Project),Done,Task,Sue-Mun Huang,Former user,2019-01-10 11:22:50.811000-07:00,2019-02-06 13:31:05.677000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4,2025-05-23 07:53:35.418017-06:00,2324,2019,2,2019,1,2297,-6977,27,650.1374627777777,27,,Unknown,,
DEVOPS-5,43031,Can we please get new S3 buckets + access key/secrets? (X1 Project),Done,Task,Sue-Mun Huang,Former user,2019-01-11 09:30:52.769000-07:00,2019-02-06 13:30:45.163000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5,2025-05-23 07:53:35.428621-06:00,2323,2019,2,2019,1,2297,-6977,26,627.9978872222222,26,,Unknown,,
DEVOPS-23,43631,Create Frequency folder in Jira and add Frequency items to folder.,Done,Task,Chad,Former user,2019-02-05 14:03:10.438000-07:00,2019-02-06 13:29:06.958000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-23,2025-05-23 07:53:35.438385-06:00,2298,2019,2,2019,2,2297,-6977,0,23.432366666666667,0,,Unknown,,
DEVOPS-25,43633,Create a folder in Jenkins for CMS project.,Done,Task,Chad,Former user,2019-02-05 14:11:42.978000-07:00,2019-02-06 13:27:37.022000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-25,2025-05-23 07:53:35.449369-06:00,2298,2019,2,2019,2,2297,-6977,0,23.26501222222222,0,,Unknown,,
DEVOPS-3,42934,Can we please get an access key and secret for S3? (X1 Project),Done,Task,Sue-Mun Huang,Former user,2019-01-08 09:03:05.254000-07:00,2019-01-11 09:30:52.968000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-3,2025-05-23 07:53:35.460258-06:00,2326,2019,1,2019,1,2323,-6951,3,72.46325388888889,3,,Unknown,,
DEVOPS-196,50532,Setup access to cbslegacy Jenkins server for Eventful team members,Will Not Do,Story,Michael Zandstra,Jon West,2019-09-27 15:58:23.576000-06:00,2021-06-22 20:51:22.700000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-196,2025-05-23 07:53:35.470341-06:00,2064,2021,6,2019,9,1430,-7845,634,15220.88309,634,,Unknown,,
DEVOPS-416,55914,Convert A1 GraphQL Boxes to T3.medium,Will Not Do,Task,Jon West,Jon West,2020-03-26 14:27:56.089000-06:00,2020-09-22 15:36:57.868000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-416,2025-05-23 07:53:35.479518-06:00,1883,2020,9,2020,3,1703,-7571,180,4321.150494166666,180,,Unknown,,
DEVOPS-48,44096,Database Refresh Framework,Done,Feature,Jamie Lamberski,Jon West,2019-02-22 14:14:25.311000-07:00,2020-05-20 09:41:12.775000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-48,2025-05-23 07:53:35.489271-06:00,2281,2020,5,2019,2,1828,-7446,452,10866.446517777778,452,,Unknown,,
DEVOPS-340,55038,Change environment variables for CORE API (dev and staging),Done,Task,Jon West,Jon West,2020-02-27 10:36:54.398000-07:00,2020-04-22 16:48:08.482000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-340,2025-05-23 07:53:35.498953-06:00,1911,2020,4,2020,2,1856,-7418,55,1325.1872455555556,55,,Unknown,,
DEVOPS-125,46822,Remove radium-api job from Jenkins and make a rad-ium job (multibranch pipeline),Done,Task,Jon West,Jon West,2019-05-09 15:54:13.129000-06:00,2020-03-04 09:43:30.746000-07:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-125,2025-05-23 07:53:35.508086-06:00,2205,2020,3,2019,5,1905,-7369,299,7194.821560277777,299,,Unknown,,
DEVOPS-133,47182,Give Core Team AWS Sandbox Credentials,Done,Story,Jon West,Jon West,2019-05-21 16:23:51.646000-06:00,2019-05-31 17:03:31.613000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-133,2025-05-23 07:53:35.518100-06:00,2193,2019,5,2019,5,2183,-7091,10,240.66110194444443,10,,Unknown,,
DEVOPS-159,48423,Grant/Confirm Randall (Ops) has access to New Relic and Splunk,Done,Task,Leah.Laux,Chad,2019-07-10 13:21:48.130000-06:00,2019-07-29 07:40:56.960000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-159,2025-05-23 07:53:35.527697-06:00,2143,2019,7,2019,7,2125,-7150,18,450.3191194444445,18,,Unknown,,
DEVOPS-161,48623,Jenkins permissions for Monika,Done,Task,Monika Spielman,Chad,2019-07-17 11:43:53.750000-06:00,2019-07-17 14:11:30.502000-06:00,DevOps,13769,No Priority,No Priority,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-161,2025-05-23 07:53:35.537628-06:00,2136,2019,7,2019,7,2136,-7138,0,2.460208888888889,0,,Unknown,,
